review_id,text,label,sarcasm,version,source,language
8b579b87-0359-434f-8ac7-83cfc8192a1a,ดูแล้วรู้สึกเสียเวลาไปหน่อย. บทพูดฝืน / ตอนจบพัง / แต่ พล็อตพอได้. มีหลายฉากที่ชอบมาก. คงไม่ดูซ้ำ. อย่างจอย555,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
06e264fd-1b87-42b3-8865-a15b7c3e1bc5,ไม่แย่แต่ก็ไม่ปัง ซีรีส์ไซไฟเรื่องนี้โอเคนะ ไม่ลื่นมาก / ม่ายด้ายเด่น / แต่คือ บทพูดฝืน  ส่วนตัวนะ เอาไว้เปิดเพลินๆ โอเคอยู่ 🫠,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
51ab2975-3226-4842-b028-cefbdec12fe2,สารคดีทริลเลอร์เรื่องนี้ดีเกินคาด. ลุ้นดี / บทพูดดี / แต่ พล็อตโอเค.  ดูจบแล้วอยากดูต่อ.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
65c11abf-bce1-4ac4-9347-b58ad5a8f8a0,สารคดีแนวแอคชั่นเรื่องนี้ไม่ค่อยไหว. พล็อตหลวม / ตัดต่อแปลก.  หวังว่าจะทำดีกว่านี้. อย่างจอย!,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
4b766f20-e516-415a-97f8-8bebd9dcd872,ดูแล้วรู้สึกเสียเวลาไปหน่อย เพลงไม่เข้ากับเรื่อง / เนือย / แต่ มีบางจุดขัดๆ บางจุดงงๆ คงไม่ดูซ้ำ 🥲???,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
eba2ebc4-79b7-4bd4-b06d-23289025fc4a,wow เก่งจัง ดูแล้วติดเลย ซีรีส์คอมเมดี้. พล็อตดี / งานภาพสวย / แต่ก็ จังหวะปกติ.  สำหรับเรา ดูจบแล้วอยากดูต่อ.,Positive,True,noisy,synthetic_netflix_like_thai_3class_hard,th
11db4fe4-ed83-4981-b198-f8f3ffc319e5,ไม่เพอร์เฟกต์นะ อนิเมะดราม่าเรื่องนี้ดีเกินคาด. กดดันดี / เพลงเข้ากับเรื่อง.  สำหรับเรา แนะนำให้ดู. เฉยๆ 🔥,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
2b20d29b-4f54-4709-82f9-32b59692b3a0,ดูแล้วติดเลย สารคดีทริลเลอร์. แคสต์ดี / ลุ้นดี.  ดีงาม.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
a259d32d-d38d-4041-bb60-b30ae1e5f3bf,ไม่ได้ดีทุกอย่าง อนิเมะสืบสวนเรื่องนี้ดีเกินคาด ไม่สะดุด บทพูดดี แต่อย่างนึง มีช่วงเนือย ช่วงกลางแอบย้วย ดีงาม ✨ๆๆ,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
9abb636c-2c5d-4fdb-b931-fd4bb3a3e8ac,ไม่ได้ดีขนาดนั้น อนิเมะแอคชั่นเรื่องนี้โอเคนะ. ไม่ได้ว้าว / ซาวด์โอเค / แต่ เพลงดี.  ผ่านได้.,Neutral,False,clean,synthetic_netflix_like_thai_3class_hard,th
99e6e2c0-7e3c-4bd7-925d-2b36e41308f5,หนังสยองขวัญเรื่องนี้โอเคนะ. พล็อตกลางๆ / มีสะดุดบ้าง. บางจุดงงๆ. ดูได้อยู่. หลุดง่าย ok 🤔,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
06797574-2f54-4671-98a9-00dc768e394d,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ภาพมืดไป / จังหวะพัง / แต่อย่างนึง เพลงพอใช้.  ถ้าใครชอบแนวนี้ ไม่ผ่าน. 🤦,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
2d22fd35-b50e-457c-8de4-2cf9273a6a6a,ไม่ถึงกับดูต่อไหว หนังสยองขวัญเรื่องนี้ผิดหวัง. จังหวะพัง / บทพูดไม่โอเค / แต่ว่า มีช่วงเนือย. บางซีนคือหลุด. ไม่แนะนำเท่าไร.,Negative,False,clean,synthetic_netflix_like_thai_3class_hard,th
5e2dc87b-58c4-40be-b4a8-4ede23e3ac39,สารคดีคอมเมดี้เรื่องนี้ดีเกินคาด. จบลงตัว / พล็อตน่าติดตาม / แต่ ภาพโอเค.  คุ้มเวลา.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
3a23f242-9521-4e30-a809-e26ef7035794,ดูแล้วติดเลย หนังโรแมนติก. เดินเรื่องดี / ซาวด์ดี / แต่ว่า จบกลางๆ.  ดูจบแล้วอยากดูต่อ. 😍,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
c28c5281-69bf-462a-9bb1-f37a85585dd4,สนุกมากสำหรับแนวไซไฟ. พล็อตน่าติดตาม / จังหวะดี. มีหลายฉากที่ชอบมาก. เอาจริงๆ แนะนำให้ดู. งงมาก 😍,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
33b2ae92-ca5c-4162-9ca9-1378c39a166f,ไม่ถึงกับดูต่อไหว สารคดีแนวสืบสวนเรื่องนี้ไม่ค่อยไหว. เล่นไม่ถึง / พล็อตงง.  ไม่ผ่าน.,Negative,False,clean,synthetic_netflix_like_thai_3class_hard,th
73cd68eb-344b-4171-993d-aa868d85c751,ดูได้เรื่อยๆสำหรับแนวสยองขวัญ ไม่ได้ว้าว / นักแสดงโอเค / แต่อย่างนึง บทพูดดี  ผ่านได้ เฉยๆ,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
2b568b0f-cf9f-41ee-a060-6a70d63750eb,ไม่ได้ดีทุกอย่าง ซีรีส์สืบสวนเรื่องนี้ดีเกินคาด. แคสต์ดี / กดดันดี.  คุ้มเวลา.!,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
59ed523c-6c12-4d3c-a1c9-ed30c5095950,หนังสยองขวัญเรื่องนี้ดีเกินคาด. เข้มข้นดี / โทนภาพดี / แต่ก็ ไม่ลุ้นเรย.  ดีงาม. ฟีลดี,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
195dcad8-77d1-48f8-adeb-0d9eb6fd2804,ซีรีส์แนวแอคชั่นเรื่องนี้ไม่ค่อยไหว เล่าเรื่องสะเปะสะปะ   แคสต์ไม่ค่อยได้   แต่ว่า จบแบบ…ก็ได้  ไม่แนะนำเท่าไร,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
14a5d007-2fc4-43a2-8800-401c136711b6,ม่ายด้ายดีทุกอย่าง สนุกม้ากสำหรับแนวแอคชั่น. ยาวกำลังดี กดดันดี แต่ จังหวะกลางๆ. ตอนท้ายทำดีขึ้น. ดูจบแล้วอยากดูต่อ.,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
41cc822c-5df4-472e-8049-b1a55a2e5c58,ซีรีส์ไซไฟเรื่องนี้ดีเกินคาด ลุ้นดี / ภาพดี ช่วงกลางแอบย้วย คุ้มมเวลา!,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
c2d82972-ee7f-4374-8140-f710caada258,สุดยอดมากค่ะ 🙄 ไม่ได้แย่ แต่ก็ไม่ได้ว้าว นักแสดงโอเค / มีช่วงเนือย / แต่ก็ เล่นไม่ถึง  ดูได้อยู่ 🫠,Neutral,True,noisy,synthetic_netflix_like_thai_3class_hard,th
fd202fe1-64e9-4a51-9e5b-332d9e0575b7,อนิเมะแอคชั่นเรื่องนี้ดีเกินคาด. พล็อตทำถึง / เล่นดี / แต่อย่างนึง ไม่ได้เด่นมาก. ช่วงกลางแอบย้วย. ดูจบแล้วอยากดูต่อ.,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
581c7ec0-994d-4b4b-a17a-ca4465c9415d,ไม่ได้ดีทุกอย่าง ดูแล้วติดเรย หนังทริลเลอร์. เพลงเข้ากับเรื่อง / บทพูดโอเค. มีหลายฉากที่ชอบมาก. โดยรวม คุ้มเวลา.,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
0cfca5fd-8427-4f50-acde-48e7fb37a34c,ดีมากกกเลยนะ (ประชด) อนิเมะแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. เนือย / บทพูดแปลก / แต่ก็ นักแสดงโอเค้.  คงไม่ดูซ้ำ. acting 😒,Negative,True,noisy,synthetic_netflix_like_thai_3class_hard,th
840629c2-75ba-4626-8488-2866e29d2ee1,ไม่แย่แต่ก็ไม่ปัง ดูได้เรื่อยๆสำหรับแนวสยองขวัญ. เพลงพอใช้ / ยาวไปนิด. บางซีนคือหลุด. ดูได้อยู่. ok 🙂,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
dcaac791-1ca2-49ef-a2ae-a544b45d8d6a,สนุกมากสำหรับแนวสยองขวัญ. เข้มข้นดี / บทพูดคม / ทว่า ยาวเกิน. มีหลายฉากที่ชอบมาก. ดูจบแล้วอยากดูต่อ.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
1eff0f72-6821-4da1-a28b-931957f1fb79,ไม่ได้ดีทุกอย่าง สนุกมากสำหรับแนวคอมเมดี้. ลุ้นดี / จังหวะดี / แต่ก็ เพลงพอใช้. บางซีนคือหลุด. คุ้มมเวลา.,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
b45fe842-abf7-48f5-97a5-6dba8a935fe0,สุดยอดมากค่ะ 🙄 ไม่ได้ดีเลย ซีรีส์แนวทริลเลอร์เรื่องนี้ม่ายค่อยไหว ยาวเกิน   เล่นไม่ถึง   แต่ ภาพโอเค้  ไม่แนะนำเท่าไร,Negative,True,noisy,synthetic_netflix_like_thai_3class_hard,th
24aa8f54-1575-462e-b8cf-3fe04e23b666,ดูแล้วรู้สึกเสียเวลาไปหน่อย. ยืดม้าก / บทพูดฝืน.  โดยรวม คงไม่ดูซ้ำ. 🫠,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
76512471-51ee-4a05-a84f-8afd82fe2bcd,ไม่ถึงกับดูต่อไหว สารคดีแนวโรแมนติกเรื่องนี้ม่ายค่อยไหว. เสียงดังเกิน / บทพูดไม่โอเค้ / แต่ก็ ไม่ได้ว้าว.  โดยรวม หวังว่าจะทำดีกว่านี้. 💀,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
85c17964-dc49-41fe-a233-f8914d6e4362,ม่ายค่อยโอเคเท่าไร ดูแล้วรู้สึกเสียเวลาไปหน่อย. เล่าเรื่องสะเปะสะปะ / จบแบบค้างๆ.  คงไม่ดูซ้ำ. อย่างจอย 🤦!,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
512f4828-79de-4559-865d-bfecf2a61de1,ไม่ถึงกับสุดยอดทุกจุด สนุกมากสำหรับแนวสืบสวน. เข้มข้นดี / บทพูดคม.  ถ้าใครชอบแนวนี้ ดีงาม.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
66e93bee-e8f9-4cfc-ba4a-3fc327f01dea,ม่ายค่อยโอเค้เท่าไร ซีรีส์สยองขวัญเรื่องนี้ผิดหวัง. ดูแล้วสะดุด / จังหวะแปลกๆ.  สำหรับเรา ไม่แนะนำเท่าไร. หลุดง่าย,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
e94a38ce-e7d4-4d56-9538-4db4c16008d8,อนิเมะแนวสยองขวัญเรื่องนี้ไม่ค่อยไหว. จังหวะพัง / บทพูดไม่โอเค. บางจุดงงๆ. คงไม่ดูซ้ำ. พอได้อยู่ 🥲,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
57406fdf-10eb-4a72-a164-10e354bef2cb,ม่ายด้ายดีทุกอย่าง สารคดีแอคชั่นเรื่องนี้ดีเกินคาด แคสต์ดี / จบอิ่ม  คุ้มเวลา,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
44ef350d-f8d4-4f09-9c4d-deeabdd31975,ม่ายด้ายแย่ แต่ก็ม่ายด้ายว้าว. จบแบบ…ก็ได้ / สั้นไปนิด / แต่คือ จังหวะดี. บางจุดงงๆ. ผ่านได้. 😐,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
857cdefb-13c5-47a3-a2c7-bf7d5268ae0d,ไม่ได้แย่ แต่ก็ไม่ได้ว้าว ยาวไปนิด / เดินเรื่องเรื่อยๆ / แต่อย่างนึง ยาวเกิน  เอาไว้เปิดเพลินๆ 🙂,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
d5a44e73-19b8-487a-ba55-9636e04cc32e,อนิเมะดราม่าเรื่องนี้โอเค้นะ. จบกลางๆ / เล่นได้. ช่วงกลางแอบย้วย. เอาไว้เปิดเพลินๆ. พอได้อยู่ wow,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
0583a9b0-1210-421a-b938-9f36031f5a66,อนิเมะคอมเมดี้เรื่องนี้ผิดหวัง. เสียงดังเกิน / ภาพมืดไป / แต่ว่า จบลงตัว.  คงไม่ดูซ้ำ. 😤,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
9eeea262-e8a4-4090-98e0-0d618b66c645,ดูแล้วติดเลย หนังคอมเมดี้. จบอิ่ม / ไม่สะดุด.  คุ้มมเวลา.สุดๆ,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
6c07e038-0d16-4a54-832f-7432e6438182,ดูแล้วติดเรย อนิเมะสืบสวน. ลุ้นดี / เพลงเข้ากับเรื่อง / แต่ก็ มีบางจุดขัดๆ.  คุ้มมเวลา. ซ้ำได้ wow,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
9b25c43e-91f3-4b36-860f-ca8c8a424f5a,หนังแนวดราม่าเรื่องนี้ม่ายค่อยไหว. ไม่เข้มข้น / เดินเรื่องย้วย. บางจุดงงๆ. ถ้าใครชอบแนวนี้ ไม่แนะนำเท่าไร. พอได้อยู่,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
f159b4dc-4912-4881-a10b-b87571f562d7,ม่ายด้ายดีเลย ดูแล้วรู้สึกเสียเวลาไปหน่อย. เพลงไม่เข้ากับเรื่อง / เล่นไม่ถึง ทว่า แอบย้วยนิด. มีหลายฉากที่ชอบม้าก. หวังว่าจะทำดีกว่านี้.มากกก,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
b7415fed-87f1-4de9-843d-b90d8987f21f,ซีรีส์ดราม่าเรื่องนี้ผิดหวัง. พล็อตน่าเบื่อ / ตัดต่อแปลก.  หวังว่าจะทำดีกว่านี้.,Negative,False,clean,synthetic_netflix_like_thai_3class_hard,th
40d4f6fb-02a6-4a46-a4ab-b8baeb847981,ไม่ถึงกับดูต่อไหว หนังแอคชั่นเรื่องนี้ผิดหวัง พล็อตน่าเบื่อ   ดูแล้วสะดุด  ไม่ผ่าน 😤,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
4ff6fa60-0dbc-4f6a-86c5-e84d52a0a8ce,ไม่ถึงกับสุดยอดทุกจุด ดูแล้วติดเลย ซีรีส์สยองขวัญ. จังหวะดี / จังหวะดี / แต่ บทพูดฝืน. บางจุดงงๆ. คุ้มเวลา. acting 😍,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
46af5775-64cb-4e28-a3e7-9f15d38ba28a,ไม่ถึงกับสุดยอดทุกจุด สารคดีคอมเมดี้เรื่องนี้ดีเกินคาด. กดดันดี / งานภาพสวย / แต่คือ เดินเรื่องย้วย.  ส่วนตัวนะ คุ้มเวลา. wow 😊,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
54fa22ca-5c77-47cb-8c14-ce6cc0010382,ไม่ได้ดีทุกอย่าง ดูแล้วติดเลย สารคดีโรแมนติก. เดินเรื่องดี / ยาวกำลังดี / แต่ เล่นไม่ถึง.  คุ้มเวลา.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
78381d91-3957-49f0-9aad-9b9c784c6f92,หนังคอมเมดี้เรื่องนี้โอเค้นะ. แอบย้วยนิด / จังหวะกลางๆ / แต่ แคสต์ดี.  เอาไว้เปิดเพลินๆ. 😐,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
ae6ebeca-1bd6-4023-9afe-3724ac4c57b3,ไม่ถึงกับดูต่อไหว หนังแนวสยองขวัญเรื่องนี้ม่ายค่อยไหว. บทพูดฝืน / จังหวะพัง / แต่ พล็อตพอได้.  คงไม่ดูซ้ำ. อย่างจอย 😒,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
c3e829ad-dc98-4984-a458-2a7b47ac533f,อนิเมะแนวไซไฟเรื่องนี้ม่ายค่อยไหว พล็อตหลวม / เดินเรื่องย้วย  สำหรับเรา ไม่แนะนำเท่าไร,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
a06a164e-42a4-4477-8231-a1bf173d7822,ดูแล้วติดเรย สารคดีแอคชั่น. เดินเรื่องดี / จบอิ่ม / แต่ก็ เข้มข้นบ้าง. บางซีนคือหลุด. คุ้มเวลา. เฉยๆ so so ✨???,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
a4c32f76-4e15-4d33-8f5e-292f6975afc7,ดูได้เรื่อยๆสำหรับแนวแอคชั่น. เดินเรื่องเรื่อยๆ / ไม่ลื่นม้าก / แต่ พอดี.  เอาจริงๆ ผ่านได้. ฟีลดี so so,Neutral,False,noisy,synthetic_netflix_like_thai_3class_hard,th
0e88b52f-ffc1-4414-b5f7-d65038da13aa,สุดยอดมากค่ะ 🙄 ไม่ได้แย่ แต่ก็ไม่ได้ว้าว. ตอนจบเฉยๆ / ไม่ได้ว้าว. ช่วงกลางแอบย้วย. ผ่านได้. 🥲,Neutral,True,noisy,synthetic_netflix_like_thai_3class_hard,th
46ff5b9e-5a93-47de-88ac-a78e2336468f,หนังทริลเลอร์เรื่องนี้ผิดหวัง. ตัดต่อแปลก / บทพูดแปลก. บางซีนคือหลุด. คงไม่ดูซ้ำ.,Negative,False,noisy,synthetic_netflix_like_thai_3class_hard,th
b44fcde8-10bf-4d50-bf63-0440318e4dc7,สนุกมากสำหรับแนวโรแมนติก. แคสต์ดี / ยาวกำลังดี / แต่คือ เดินเรื่องย้วย.  คุ้มเวลา.,Positive,False,clean,synthetic_netflix_like_thai_3class_hard,th
778cd6e4-8bfb-4d3b-a7e7-77a340ca173a,ดูแล้วติดเลย สารคดีสยองขวัญ. พล็อตน่าติดตาม / ไม่ย้วย / แต่ก็ มีบางจุดขัดๆ.  ดูจบแล้วอยากดูต่อ.!!,Positive,False,noisy,synthetic_netflix_like_thai_3class_hard,th
